Date,Close,High,Low,Open,Volume
10/19/01,1073.47998,1075.52002,1057.239990234375,1068.6099853515625,1294900000
10/22/01,1089.9000244140625,1090.5699462890625,1070.790039,1073.47998,1105700000
10/23/01,1084.780029296875,1098.989990234375,1081.530029296875,1089.9000244140625,1317300000
10/24/01,1085.199951171875,1090.260009765625,1079.97998,1084.780029296875,1336200000
10/25/01,1100.0899658203125,1100.0899658203125,1065.6400146484375,1085.199951171875,1364400000
10/26/01,1104.6099853515625,1110.6099853515625,1094.239990234375,1100.0899658203125,1244500000
10/29/01,1078.300048828125,1104.6099853515625,1078.300048828125,1104.6099853515625,1106100000
10/30/01,1059.790039,1078.300048828125,1053.6099853515625,1078.300048828125,1297400000
10/31/01,1059.780029296875,1074.790039,1057.550048828125,1059.790039,1352500000
11/1/01,1084.0999755859375,1085.6099853515625,1054.310059,1059.780029296875,1317400000
11/2/01,1087.199951171875,1089.6300048828125,1075.5799560546875,1084.0999755859375,1121900000
11/5/01,1102.8399658203125,1106.719970703125,1087.199951171875,1087.199951171875,1267700000
11/6/01,1118.8599853515625,1119.72998,1095.3599853515625,1102.8399658203125,1356000000
11/7/01,1115.800048828125,1126.6199951171875,1112.97998,1118.8599853515625,1411300000
11/8/01,1118.540039,1135.75,1115.4200439453125,1115.800048828125,1517500000
11/9/01,1120.310059,1123.02002,1111.1300048828125,1118.540039,1093800000
11/12/01,1118.3299560546875,1121.709961,1098.3199462890625,1120.310059,991600000
11/13/01,1139.0899658203125,1139.1400146484375,1118.3299560546875,1118.3299560546875,1370100000
11/14/01,1141.209961,1148.280029296875,1132.8699951171875,1139.0899658203125,1443400000
11/15/01,1142.239990234375,1146.459961,1135.060059,1141.209961,1454500000
11/16/01,1138.6500244140625,1143.52002,1129.9200439453125,1142.239990234375,1337400000
11/19/01,1151.060059,1151.060059,1138.6500244140625,1138.6500244140625,1316800000
11/20/01,1142.6600341796875,1152.449951171875,1142.1700439453125,1151.060059,1330200000
11/21/01,1137.030029296875,1142.6600341796875,1129.780029296875,1142.6600341796875,1029300000
11/23/01,1150.3399658203125,1151.050048828125,1135.9000244140625,1137.030029296875,410300000
11/26/01,1157.4200439453125,1157.8800048828125,1146.1700439453125,1150.3399658203125,1129800000
11/27/01,1149.5,1163.3800048828125,1140.810059,1157.4200439453125,1288000000
11/28/01,1128.52002,1149.5,1128.290039,1149.5,1423700000
11/29/01,1140.199951171875,1140.4000244140625,1125.510009765625,1128.52002,1375700000
11/30/01,1139.449951171875,1143.5699462890625,1135.8900146484375,1140.199951171875,1343600000
12/3/01,1129.9000244140625,1139.449951171875,1125.780029296875,1139.449951171875,1202900000
12/4/01,1144.800048828125,1144.800048828125,1128.8599853515625,1129.9000244140625,1318500000
12/5/01,1170.3499755859375,1173.6199951171875,1143.77002,1143.77002,1765300000
12/6/01,1167.0999755859375,1173.3499755859375,1164.4300537109375,1170.3499755859375,1487900000
12/7/01,1158.310059,1167.0999755859375,1152.6600341796875,1167.0999755859375,1248200000
12/10/01,1139.9300537109375,1158.310059,1139.6600341796875,1158.310059,1218700000
12/11/01,1136.760009765625,1150.8900146484375,1134.3199462890625,1139.9300537109375,1367200000
12/12/01,1137.0699462890625,1141.5799560546875,1126.010009765625,1136.760009765625,1449700000
12/13/01,1119.3800048828125,1137.0699462890625,1117.8499755859375,1137.0699462890625,1511500000
12/14/01,1123.0899658203125,1128.280029296875,1114.530029296875,1119.3800048828125,1306800000
12/17/01,1134.3599853515625,1137.300048828125,1122.6600341796875,1123.0899658203125,1260400000
12/18/01,1142.9200439453125,1145.0999755859375,1134.3599853515625,1134.3599853515625,1354000000
12/19/01,1149.560059,1152.439941,1134.75,1142.9200439453125,1484900000
12/20/01,1139.9300537109375,1151.4200439453125,1139.9300537109375,1149.560059,1490500000
12/21/01,1144.8900146484375,1147.459961,1139.9300537109375,1139.9300537109375,1694000000
12/24/01,1144.6500244140625,1147.8299560546875,1144.6199951171875,1144.8900146484375,439670000
12/26/01,1149.3699951171875,1159.1800537109375,1144.6500244140625,1144.6500244140625,791100000
12/27/01,1157.1300048828125,1157.1300048828125,1149.3699951171875,1149.3699951171875,876300000
12/28/01,1161.02002,1164.6400146484375,1157.1300048828125,1157.1300048828125,917400000
12/31/01,1148.0799560546875,1161.1600341796875,1148.040039,1161.02002,943600000
1/2/02,1154.6700439453125,1154.6700439453125,1136.22998,1148.0799560546875,1171000000
1/3/02,1165.27002,1165.27002,1154.010009765625,1154.6700439453125,1398900000
1/4/02,1172.510009765625,1176.550048828125,1163.4200439453125,1165.27002,1513000000
1/7/02,1164.8900146484375,1176.969970703125,1163.550048828125,1172.510009765625,1308300000
1/8/02,1160.709961,1167.5999755859375,1157.459961,1164.8900146484375,1258800000
1/9/02,1155.1400146484375,1174.260009765625,1151.8900146484375,1160.709961,1452000000
1/10/02,1156.550048828125,1159.9300537109375,1150.8499755859375,1155.1400146484375,1299000000
1/11/02,1145.5999755859375,1159.4100341796875,1145.449951171875,1156.550048828125,1211900000
1/14/02,1138.4100341796875,1145.5999755859375,1138.1500244140625,1145.5999755859375,1286400000
1/15/02,1146.189941,1148.810059,1136.8800048828125,1138.4100341796875,1386900000
1/16/02,1127.5699462890625,1146.189941,1127.489990234375,1146.189941,1482500000
1/17/02,1138.8800048828125,1139.27002,1127.5699462890625,1127.5699462890625,1380100000
1/18/02,1127.5799560546875,1138.8800048828125,1124.449951171875,1138.8800048828125,1333300000
1/22/02,1119.310059,1135.260009765625,1117.9100341796875,1127.5799560546875,1311600000
1/23/02,1128.1800537109375,1131.939941,1117.4300537109375,1119.310059,1479200000
1/24/02,1132.1500244140625,1139.5,1128.1800537109375,1128.1800537109375,1552800000
1/25/02,1133.280029296875,1138.310059,1127.8199462890625,1132.1500244140625,1345100000
1/28/02,1133.060059,1138.6300048828125,1126.6600341796875,1133.280029296875,1186800000
1/29/02,1100.6400146484375,1137.469970703125,1098.739990234375,1133.060059,1812000000
1/30/02,1113.5699462890625,1113.790039,1081.6600341796875,1100.6400146484375,2019600000
1/31/02,1130.199951171875,1130.209961,1113.300048828125,1113.5699462890625,1557000000
2/1/02,1122.199951171875,1130.199951171875,1118.510009765625,1130.199951171875,1367200000
2/4/02,1094.439941,1122.199951171875,1092.25,1122.199951171875,1437600000
2/5/02,1090.02002,1100.959961,1082.5799560546875,1094.439941,1778300000
2/6/02,1083.510009765625,1093.5799560546875,1077.780029296875,1090.02002,1665800000
2/7/02,1080.1700439453125,1094.030029296875,1078.439941,1083.510009765625,1441600000
2/8/02,1096.219970703125,1096.300048828125,1079.9100341796875,1080.1700439453125,1371900000
2/11/02,1111.939941,1112.010009765625,1094.6800537109375,1096.219970703125,1159400000
2/12/02,1107.5,1112.6800537109375,1102.97998,1111.939941,1094200000
2/13/02,1118.510009765625,1120.560059,1107.5,1107.5,1215900000
2/14/02,1116.47998,1124.719970703125,1112.300048828125,1118.510009765625,1272500000
2/15/02,1104.1800537109375,1117.0899658203125,1103.22998,1116.47998,1359200000
2/19/02,1083.3399658203125,1104.1800537109375,1082.239990234375,1104.1800537109375,1189900000
2/20/02,1097.97998,1098.3199462890625,1074.3599853515625,1083.3399658203125,1438900000
2/21/02,1080.949951171875,1101.5,1080.239990234375,1097.97998,1381600000
2/22/02,1089.8399658203125,1093.9300537109375,1074.3900146484375,1080.949951171875,1411000000
2/25/02,1109.4300537109375,1112.709961,1089.8399658203125,1089.8399658203125,1367400000
2/26/02,1109.3800048828125,1115.050048828125,1101.719970703125,1109.4300537109375,1309200000
2/27/02,1109.8900146484375,1123.060059,1102.260009765625,1109.3800048828125,1393800000
2/28/02,1106.72998,1121.5699462890625,1106.72998,1109.8900146484375,1392200000
3/1/02,1131.780029296875,1131.790039,1106.72998,1106.72998,1456500000
3/4/02,1153.8399658203125,1153.8399658203125,1130.9300537109375,1131.780029296875,1594300000
3/5/02,1146.1400146484375,1157.739990234375,1144.780029296875,1153.8399658203125,1549300000
3/6/02,1162.77002,1165.290039,1145.1099853515625,1146.1400146484375,1541300000
3/7/02,1157.540039,1167.939941,1150.689941,1162.77002,1517400000
3/8/02,1164.310059,1172.760009765625,1157.540039,1157.540039,1412000000
3/11/02,1168.260009765625,1173.030029296875,1159.5799560546875,1164.310059,1210200000
3/12/02,1165.5799560546875,1168.260009765625,1154.3399658203125,1168.260009765625,1304400000
3/13/02,1154.0899658203125,1165.5799560546875,1151.010009765625,1165.5799560546875,1354000000
3/14/02,1153.040039,1157.8299560546875,1151.0799560546875,1154.0899658203125,1208800000
3/15/02,1166.1600341796875,1166.47998,1153.040039,1153.040039,1493900000
3/18/02,1165.550048828125,1172.72998,1159.1400146484375,1166.1600341796875,1169500000
3/19/02,1170.290039,1173.939941,1165.550048828125,1165.550048828125,1255000000
3/20/02,1151.8499755859375,1170.290039,1151.6099853515625,1170.290039,1304900000
3/21/02,1153.5899658203125,1155.0999755859375,1139.47998,1151.8499755859375,1339200000
3/22/02,1148.699951171875,1156.489990234375,1144.5999755859375,1153.5899658203125,1243300000
3/25/02,1131.8699951171875,1151.040039,1131.8699951171875,1148.699951171875,1057900000
3/26/02,1138.489990234375,1147,1131.6099853515625,1131.8699951171875,1223600000
3/27/02,1144.5799560546875,1146.949951171875,1135.3299560546875,1138.489990234375,1180100000
3/28/02,1147.3900146484375,1154.449951171875,1144.5799560546875,1144.5799560546875,1147600000
4/1/02,1146.540039,1147.8399658203125,1132.8699951171875,1147.3900146484375,1050900000
4/2/02,1136.760009765625,1146.540039,1135.709961,1146.540039,1176700000
4/3/02,1125.4000244140625,1138.8499755859375,1119.6800537109375,1136.760009765625,1219700000
4/4/02,1126.3399658203125,1130.449951171875,1120.060059,1125.4000244140625,1283800000
4/5/02,1122.72998,1133.310059,1119.489990234375,1126.3399658203125,1110200000
4/8/02,1125.290039,1125.4100341796875,1111.790039,1122.72998,1095300000
4/9/02,1117.800048828125,1128.290039,1116.72998,1125.290039,1235400000
4/10/02,1130.469970703125,1131.760009765625,1117.800048828125,1117.800048828125,1447900000
4/11/02,1103.689941,1130.469970703125,1102.4200439453125,1130.469970703125,1505600000
4/12/02,1111.010009765625,1112.77002,1102.739990234375,1103.689941,1282100000
4/15/02,1102.550048828125,1114.8599853515625,1099.4100341796875,1111.010009765625,1120400000
4/16/02,1128.3699951171875,1129.4000244140625,1102.550048828125,1102.550048828125,1341300000
4/17/02,1126.0699462890625,1133,1123.3699951171875,1128.3699951171875,1376900000
4/18/02,1124.469970703125,1130.489990234375,1109.290039,1126.0699462890625,1359300000
4/19/02,1125.1700439453125,1128.8199462890625,1122.5899658203125,1124.469970703125,1185000000
4/22/02,1107.8299560546875,1125.1700439453125,1105.6199951171875,1125.1700439453125,1181800000
4/23/02,1100.959961,1111.1700439453125,1098.939941,1107.8299560546875,1388500000
4/24/02,1093.1400146484375,1108.459961,1092.510009765625,1100.959961,1373200000
4/25/02,1091.47998,1094.3599853515625,1084.810059,1093.1400146484375,1517400000
4/26/02,1076.3199462890625,1096.77002,1076.310059,1091.47998,1374200000
4/29/02,1065.449951171875,1078.949951171875,1063.6199951171875,1076.3199462890625,1314700000
4/30/02,1076.9200439453125,1082.6199951171875,1063.459961,1065.449951171875,1628600000
5/1/02,1086.459961,1088.3199462890625,1065.290039,1076.9200439453125,1451400000
5/2/02,1084.560059,1091.4200439453125,1079.459961,1086.459961,1364000000
5/3/02,1073.4300537109375,1084.560059,1068.8900146484375,1084.560059,1284500000
5/6/02,1052.6700439453125,1075.959961,1052.6500244140625,1073.4300537109375,1122600000
5/7/02,1049.489990234375,1058.6700439453125,1048.959961,1052.6700439453125,1354700000
5/8/02,1088.8499755859375,1088.9200439453125,1049.489990234375,1049.489990234375,1502000000
5/9/02,1073.010009765625,1088.8499755859375,1072.22998,1088.8499755859375,1153000000
5/10/02,1054.989990234375,1075.4300537109375,1053.9300537109375,1073.010009765625,1171900000
5/13/02,1074.560059,1074.8399658203125,1053.9000244140625,1054.989990234375,1088600000
5/14/02,1097.280029296875,1097.709961,1074.560059,1074.560059,1414500000
5/15/02,1091.0699462890625,1104.22998,1088.939941,1097.280029296875,1420200000
5/16/02,1098.22998,1099.290039,1089.1700439453125,1091.0699462890625,1256600000
5/17/02,1106.5899658203125,1106.5899658203125,1096.77002,1098.22998,1274400000
5/20/02,1091.8800048828125,1106.5899658203125,1090.6099853515625,1106.5899658203125,989800000
5/21/02,1079.8800048828125,1099.550048828125,1079.0799560546875,1091.8800048828125,1200500000
5/22/02,1086.02002,1086.02002,1075.6400146484375,1079.8800048828125,1136300000
5/23/02,1097.0799560546875,1097.0999755859375,1080.550048828125,1086.02002,1192900000
5/24/02,1083.8199462890625,1097.0799560546875,1082.189941,1097.0799560546875,885400000
5/28/02,1074.550048828125,1085.97998,1070.310059,1083.8199462890625,996500000
5/29/02,1067.6600341796875,1074.8299560546875,1067.6600341796875,1074.550048828125,1081800000
5/30/02,1064.6600341796875,1069.5,1054.260009765625,1067.6600341796875,1286600000
5/31/02,1067.1400146484375,1079.9300537109375,1064.6600341796875,1064.6600341796875,1277300000
6/3/02,1040.6800537109375,1070.739990234375,1039.9000244140625,1067.1400146484375,1324300000
6/4/02,1040.689941,1046.060059,1030.52002,1040.6800537109375,1466600000
6/5/02,1049.9000244140625,1050.1099853515625,1038.8399658203125,1040.689941,1300100000
6/6/02,1029.1500244140625,1049.9000244140625,1026.9100341796875,1049.9000244140625,1601500000
6/7/02,1027.530029296875,1033.02002,1012.489990234375,1029.1500244140625,1341300000
6/10/02,1030.739990234375,1038.1800537109375,1025.449951171875,1027.530029296875,1226200000
6/11/02,1013.5999755859375,1039.040039,1012.9400024414062,1030.739990234375,1212400000
6/12/02,1020.260009765625,1021.8499755859375,1002.5800170898438,1013.260009765625,1795720000
6/13/02,1009.5599975585938,1023.469970703125,1008.1199951171875,1020.260009765625,1405500000
6/14/02,1007.27002,1009.5599975585938,981.6300048828125,1009.5599975585938,1549000000
6/17/02,1036.1700439453125,1036.1700439453125,1007.27002,1007.27002,1236600000
6/18/02,1037.1400146484375,1040.8299560546875,1030.9200439453125,1036.1700439453125,1193100000
6/19/02,1019.989990234375,1037.6099853515625,1017.8800048828125,1037.1400146484375,1336100000
6/20/02,1006.2899780273438,1023.3300170898438,1004.5900268554688,1019.989990234375,1389700000
6/21/02,989.1400146484375,1006.2899780273438,985.6500244140625,1006.2899780273438,1497200000
6/24/02,992.7199707,1002.1099853515625,970.8499755859375,989.1400146484375,1552600000
6/25/02,976.1400146484375,1005.8800048828125,974.2100219726562,992.7199707,1513700000
6/26/02,973.5300293,977.4299926757812,952.9199829101562,976.1400146484375,2014290000
6/27/02,990.6400146484375,990.6699829101562,963.7399902,973.5300293,1908600000
6/28/02,989.8200073242188,1001.7899780273438,988.3099975585938,990.6400146484375,2117000000
7/1/02,968.6500244140625,994.4600219726562,967.4299926757812,989.8200073242188,1425500000
7/2/02,948.0900268554688,968.6500244140625,945.5399780273438,968.6500244140625,1823000000
7/3/02,953.9899902,954.2999877929688,934.8699951171875,948.0900268554688,1527800000
7/5/02,989.0300293,989.0700073242188,953.9899902,953.9899902,699400000
7/8/02,976.9799805,993.5599975585938,972.9099731445312,989.0300293,1184400000
7/9/02,952.8300170898438,979.6300048828125,951.7100219726562,976.9799805,1348900000
7/10/02,920.4699707,956.3400268554688,920.2899780273438,952.8300170898438,1816900000
7/11/02,927.3699951171875,929.1599731445312,900.9400024414062,920.4699707,2080480000
7/12/02,921.3900146484375,934.3099975585938,913.7100219726562,927.3699951171875,1607400000
7/15/02,917.9299926757812,921.3900146484375,876.4600219726562,921.3900146484375,2574800000
7/16/02,900.9400024414062,918.6500244140625,897.1300048828125,917.9299926757812,1843700000
7/17/02,906.0399780273438,926.5200195,895.0300293,901.0499877929688,2566500000
7/18/02,881.5599975585938,907.7999877929688,880.5999755859375,905.4500122070312,1736300000
7/19/02,847.75,881.5599975585938,842.0700073242188,881.5599975585938,2654100000
7/22/02,819.8499755859375,854.1300048828125,813.2600098,847.7600098,2248060000
7/23/02,797.7000122070312,827.6900024414062,796.1300048828125,819.8499755859375,2441020000
7/24/02,843.4299926757812,844.3200073242188,775.6799926757812,797.7100219726562,2775560000
7/25/02,838.6799926757812,853.8300170898438,816.1099853515625,843.4199829101562,2424700000
7/26/02,852.8400268554688,852.8499755859375,835.9199829101562,838.6799926757812,1796100000
7/29/02,898.9600219726562,898.9600219726562,852.8400268554688,852.8400268554688,1778650000
7/30/02,902.7800293,909.8099975585938,884.7000122070312,898.9600219726562,1826090000
7/31/02,911.6199951171875,911.6400146484375,889.8800048828125,902.7800293,2049360000
8/1/02,884.6599731445312,911.6199951171875,882.4799805,911.6199951171875,1672200000
8/2/02,864.2399902,884.7199707,853.9500122070312,884.4000244140625,1538100000
8/5/02,834.5999755859375,864.2399902,833.4400024414062,864.2399902,1425500000
8/6/02,859.5700073242188,874.4400024414062,834.5999755859375,834.5999755859375,1514100000
8/7/02,876.7700195,878.7399902,854.1500244140625,859.5700073242188,1490400000
8/8/02,905.4600219726562,905.8400268554688,875.1699829101562,876.7700195,1646700000
8/9/02,908.6400146484375,913.9500122070312,890.7700195,898.7299805,1294900000
8/12/02,903.7999877929688,908.6400146484375,892.3800048828125,908.6400146484375,1036500000
8/13/02,884.2100219726562,911.7100219726562,883.6199951171875,903.7999877929688,1297700000
8/14/02,919.6199951171875,920.2100219726562,876.2000122070312,884.2100219726562,1533800000
8/15/02,930.25,933.2899780273438,918.1699829101562,919.6199951171875,1505100000
8/16/02,928.7700195,935.3800048828125,916.2100219726562,930.25,1265300000
8/19/02,950.7000122070312,951.1699829101562,927.2100219726562,928.7700195,1299800000
8/20/02,937.4299926757812,950.7000122070312,931.8599853515625,950.7000122070312,1308500000
8/21/02,949.3599853515625,951.5900268554688,931.3200073242188,937.4299926757812,1353100000
8/22/02,962.7000122070312,965,946.4299926757812,949.3599853515625,1373000000
8/23/02,940.8599853515625,962.7000122070312,937.1699829101562,962.7000122070312,1071500000
8/26/02,947.9500122070312,950.7999877929688,930.4199829101562,940.8599853515625,1016900000
8/27/02,934.8200073242188,955.8200073242188,930.3599853515625,947.9500122070312,1307700000
8/28/02,917.8699951171875,934.8200073242188,913.2100219726562,934.8200073242188,1146600000
8/29/02,917.7999877929688,924.5900268554688,903.3300170898438,917.8699951171875,1271100000
8/30/02,916.0700073242188,928.1500244140625,910.1699829101562,917.7999877929688,929900000
9/3/02,878.0200195,916.0700073242188,877.5100098,916.0700073242188,1289800000
9/4/02,893.4000244140625,896.0999755859375,875.7299805,878.0200195,1372100000
9/5/02,879.1500244140625,893.4000244140625,870.5,893.4000244140625,1401300000
9/6/02,893.9199829101562,899.0700073242188,879.1500244140625,879.1500244140625,1184500000
9/9/02,902.9600219726562,907.3400268554688,882.9199829101562,893.9199829101562,1130600000
9/10/02,909.5800170898438,909.8900146484375,900.5,902.9600219726562,1186400000
9/11/02,909.4500122070312,924.0200195,908.4699707,910.6300048828125,846600000
9/12/02,886.9099731445312,909.4500122070312,884.8400268554688,909.4500122070312,1191600000
9/13/02,889.8099975585938,892.75,877.0499877929688,886.9099731445312,1271000000
9/16/02,891.0999755859375,891.8400268554688,878.9099731445312,889.8099975585938,1001400000
9/17/02,873.5200195,902.6799926757812,872.3800048828125,891.0999755859375,1448600000
9/18/02,869.4600219726562,878.4500122070312,857.3900146484375,873.5200195,1501000000
9/19/02,843.3200073242188,869.4600219726562,843.0900268554688,869.4600219726562,1524000000
9/20/02,845.3900146484375,849.3200073242188,839.0900268554688,843.3200073242188,1792800000
9/23/02,833.7000122070312,845.3900146484375,825.7600098,845.3900146484375,1381100000
9/24/02,819.2899780273438,833.7000122070312,817.3800048828125,833.7000122070312,1670240000
9/25/02,839.6599731445312,844.2199707,818.4600219726562,819.2700195,1651500000
9/26/02,854.9500122070312,856.5999755859375,839.6599731445312,839.6599731445312,1650000000
9/27/02,827.3699951171875,854.9500122070312,826.8400268554688,854.9500122070312,1507300000
9/30/02,815.2800293,827.3699951171875,800.2000122070312,827.3699951171875,1721870000
10/1/02,847.9099731445312,847.9299926757812,812.8200073242188,815.2800293,1780900000
10/2/02,827.9099731445312,851.9299926757812,826.5,843.7700195,1668900000
10/3/02,818.9500122070312,840.0200195,817.25,827.9099731445312,1674500000
10/4/02,800.5800170898438,825.9000244140625,794.0999755859375,818.9500122070312,1835930000
10/7/02,785.2800293,808.2100219726562,782.9600219726562,800.5800170898438,1576500000
10/8/02,798.5499877929688,808.8599853515625,779.5,785.2800293,1938430000
10/9/02,776.7600098,798.5499877929688,775.7999877929688,798.5499877929688,1885030000
10/10/02,803.9199829101562,806.5100098,768.6300048828125,776.7600098,2090230000
10/11/02,835.3200073242188,843.2700195,803.9199829101562,803.9199829101562,1854130000
10/14/02,841.4400024414062,844.3900146484375,828.3699951171875,835.3200073242188,1200300000
10/15/02,881.2700195,881.2700195,841.4400024414062,841.4400024414062,1956000000
10/16/02,860.0200195,881.2700195,856.2800293,881.2700195,1585000000
10/17/02,879.2000122070312,885.3499755859375,860.0200195,860.0200195,1780390000
10/18/02,884.3900146484375,886.6799926757812,866.5800170898438,879.2000122070312,1423100000
10/21/02,899.7199707,900.6900024414062,873.0599975585938,884.3900146484375,1447000000
10/22/02,890.1599731445312,899.7199707,882.4000244140625,899.7199707,1549200000
10/23/02,896.1400146484375,896.1400146484375,873.8200073242188,890.1599731445312,1593900000
10/24/02,882.5,902.9400024414062,879,896.1400146484375,1700570000
10/25/02,897.6500244140625,897.7100219726562,877.0300293,882.5,1340400000
10/28/02,890.2299805,907.4400024414062,886.1500244140625,897.6500244140625,1382600000
10/29/02,882.1500244140625,890.6400146484375,867.9099731445312,890.2299805,1529700000
10/30/02,890.7100219726562,895.2800293,879.1900024414062,882.1500244140625,1422300000
10/31/02,885.7600098,898.8300170898438,879.75,890.7100219726562,1641300000
11/1/02,900.9600219726562,903.4199829101562,877.7100219726562,885.7600098,1450400000
11/4/02,908.3499755859375,924.5800170898438,900.9600219726562,900.9600219726562,1645900000
11/5/02,915.3900146484375,915.8300170898438,904.9099731445312,908.3499755859375,1354100000
11/6/02,923.7600098,925.6599731445312,905,915.3900146484375,1674000000
11/7/02,902.6500244140625,923.7600098,898.6799926757812,923.7600098,1466900000
11/8/02,894.7399902,910.1099853515625,891.6199951171875,902.6500244140625,1446500000
11/11/02,876.1900024414062,894.7399902,874.6300048828125,894.7399902,1113000000
11/12/02,882.9500122070312,894.2999877929688,876.1900024414062,876.1900024414062,1377100000
11/13/02,882.5300293,892.5100098,872.0499877929688,882.9500122070312,1463400000
11/14/02,904.2700195,904.2700195,882.5300293,882.5300293,1519000000
11/15/02,909.8300170898438,910.2100219726562,895.3499755859375,904.2700195,1400100000
11/18/02,900.3599853515625,915.9099731445312,899.4799805,909.8300170898438,1282600000
11/19/02,896.7399902,905.4500122070312,893.0900268554688,900.3599853515625,1337400000
11/20/02,914.1500244140625,915.0100098,894.9299926757812,896.7399902,1517300000
11/21/02,933.7600098,935.1300048828125,914.1500244140625,914.1500244140625,2415100000
11/22/02,930.5499877929688,937.2800293,928.4099731445312,933.7600098,1626800000
11/25/02,932.8699951171875,937.1500244140625,923.3099975585938,930.5499877929688,1574000000
11/26/02,913.3099975585938,932.8699951171875,912.0999755859375,932.8699951171875,1543600000
11/27/02,938.8699951171875,940.4099731445312,913.3099975585938,913.3099975585938,1350300000
11/29/02,936.3099975585938,941.8200073242188,935.5800170898438,938.8699951171875,643460000
12/2/02,934.5300293,954.2800293,927.7199707,936.3099975585938,1612000000
12/3/02,920.75,934.5300293,918.7299805,934.5300293,1488400000
12/4/02,917.5800170898438,925.25,909.5100098,920.75,1588900000
12/5/02,906.5499877929688,921.4899902,905.9000244140625,917.5800170898438,1250200000
12/6/02,912.2299805,915.4799805,895.9600219726562,906.5499877929688,1241100000
12/9/02,892,912.2299805,891.9699707,912.2299805,1320800000
12/10/02,904.4500122070312,904.9500122070312,892,892,1286600000
12/11/02,904.9600219726562,909.9400024414062,896.4799805,904.4500122070312,1285100000
12/12/02,901.5800170898438,908.3699951171875,897,904.9600219726562,1255300000
12/13/02,889.4799805,901.5800170898438,888.4799805,901.5800170898438,1330800000
12/16/02,910.4000244140625,910.4199829101562,889.4799805,889.4799805,1271600000
12/17/02,902.9899902,911.2199707,901.7399902,910.4000244140625,1251800000
12/18/02,891.1199951171875,902.9899902,887.8200073242188,902.9899902,1446200000
12/19/02,884.25,899.1900024414062,880.3200073242188,890.0200195,1385900000
12/20/02,895.7600098,897.7899780273438,884.25,884.25,1782730000
12/23/02,897.3800048828125,902.4299926757812,892.2600098,895.7399902,1112100000
12/24/02,892.4699707,897.3800048828125,892.2899780273438,897.3800048828125,458310000
12/26/02,889.6599731445312,903.8900146484375,887.4799805,892.4699707,721100000
12/27/02,875.4000244140625,890.4600219726562,873.6199951171875,889.6599731445312,758400000
12/30/02,879.3900146484375,882.0999755859375,870.2299805,875.4000244140625,1057800000
12/31/02,879.8200073242188,881.9299926757812,869.4500122070312,879.3900146484375,1088500000
1/2/03,909.0300293,909.0300293,879.8200073242188,879.8200073242188,1229200000
1/3/03,908.5900268554688,911.25,903.0700073242188,909.0300293,1130800000
1/6/03,929.0100098,931.7700195,908.5900268554688,908.5900268554688,1435900000
1/7/03,922.9299926757812,930.8099975585938,919.9299926757812,929.0100098,1545200000
1/8/03,909.9299926757812,922.9299926757812,908.3200073242188,922.9299926757812,1467600000
1/9/03,927.5700073242188,928.3099975585938,909.9299926757812,909.9299926757812,1560300000
1/10/03,927.5700073242188,932.8900146484375,917.6599731445312,927.5800170898438,1485400000
1/13/03,926.2600098,935.0499877929688,922.0499877929688,927.5700073242188,1396300000
1/14/03,931.6599731445312,931.6599731445312,921.7199707,926.2600098,1379400000
1/15/03,918.2199707,932.5900268554688,916.7000122070312,931.6599731445312,1432100000
1/16/03,914.5999755859375,926.0300293,911.9799805,918.2199707,1534600000
1/17/03,901.7800293,914.5999755859375,899.0200195,914.5999755859375,1358200000
1/21/03,887.6199951171875,906,887.6199951171875,901.7800293,1335200000
1/22/03,878.3599853515625,889.7399902,877.6400146484375,887.6199951171875,1560800000
1/23/03,887.3400268554688,890.25,876.8900146484375,878.3599853515625,1744550000
1/24/03,861.4000244140625,887.3400268554688,859.7100219726562,887.3400268554688,1574800000
1/27/03,847.4799805,863.9500122070312,844.25,861.4000244140625,1435900000
1/28/03,858.5399780273438,860.7600098,847.4799805,847.4799805,1459100000
1/29/03,864.3599853515625,868.7199707,845.8599853515625,858.5399780273438,1595400000
1/30/03,844.6099853515625,865.4799805,843.7399902,864.3599853515625,1510300000
1/31/03,855.7000122070312,858.3300170898438,840.3400268554688,844.6099853515625,1578530000
2/3/03,860.3200073242188,864.6400146484375,855.7000122070312,855.7000122070312,1258500000
2/4/03,848.2000122070312,860.3200073242188,840.1900024414062,860.3200073242188,1451600000
2/5/03,843.5900268554688,861.6300048828125,842.1099853515625,848.2000122070312,1450800000
2/6/03,838.1500244140625,844.2299805,833.25,843.5900268554688,1430900000
2/7/03,829.6900024414062,845.7299805,826.7000122070312,838.1500244140625,1276800000
2/10/03,835.9699707,837.1599731445312,823.5300293,829.6900024414062,1238200000
2/11/03,829.2000122070312,843.0200195,825.0900268554688,835.9699707,1307000000
2/12/03,818.6799926757812,832.1199951171875,818.4899902,829.2000122070312,1260500000
2/13/03,817.3699951171875,821.25,806.2899780273438,818.6799926757812,1489300000
2/14/03,834.8900146484375,834.8900146484375,815.0300293,817.3699951171875,1404600000
2/18/03,851.1699829101562,852.8699951171875,834.8900146484375,834.8900146484375,1250800000
2/19/03,845.1300048828125,851.1699829101562,838.7899780273438,851.1699829101562,1075600000
2/20/03,837.0999755859375,849.3699951171875,836.5599975585938,845.1300048828125,1194100000
2/21/03,848.1699829101562,852.2800293,831.4799805,837.0999755859375,1398200000
